Date,Nifty 50,Nifty Bank,Nifty IT,Nifty FMCG,Nifty Auto,Nifty Pharma,Nifty Metal,Nifty Realty,Nifty Energy,Nifty Infra,Nifty PSU Bank,Nifty MNC,Nifty Service,Nifty Media,Nifty Commodities
2020-01-10,12256.7998046875,32097.02734375,15959.900390625,30370.44921875,8225.5,8058.5,2840.75,310.6499938964844,15940.150390625,3310.800048828125,2461.39990234375,13791.900390625,17557.0,1770.6500244140625,3501.14990234375
2020-01-13,12329.5498046875,32177.27734375,16225.900390625,30713.44921875,8235.849609375,8078.4501953125,2874.10009765625,317.1499938964844,16043.349609375,3332.64990234375,2468.699951171875,13862.400390625,17682.150390625,1784.800048828125,3524.60009765625
2020-01-14,12362.2998046875,32071.27734375,16362.349609375,31145.400390625,8289.2998046875,8117.0,2900.64990234375,316.75,16053.25,3330.89990234375,2462.35009765625,13990.2001953125,17722.05078125,1822.199951171875,3533.60009765625
2020-01-15,12343.2998046875,31824.53125,16346.849609375,31237.099609375,8385.349609375,8166.2001953125,2921.449951171875,320.8999938964844,16019.0,3332.699951171875,2463.300048828125,14043.5,17653.69921875,1837.0,3542.85009765625
2020-01-16,12355.5,31853.529296875,16381.650390625,31338.19921875,8395.900390625,8203.099609375,2884.800048828125,323.79998779296875,15974.400390625,3335.89990234375,2465.800048828125,14132.0498046875,17670.19921875,1863.5,3514.5
2020-01-17,12352.349609375,31590.283203125,16356.599609375,31371.44921875,8427.599609375,8345.2998046875,2864.64990234375,324.1499938964844,16077.650390625,3359.85009765625,2451.85009765625,14146.849609375,17596.099609375,1870.0999755859375,3516.050048828125
2020-01-20,12224.5498046875,31080.2890625,16207.150390625,31426.75,8352.7001953125,8269.349609375,2835.85009765625,325.79998779296875,15854.849609375,3339.25,2414.89990234375,14087.0498046875,17403.44921875,1835.699951171875,3474.699951171875
2020-01-21,12169.849609375,30947.19140625,16175.2001953125,31145.94921875,8245.900390625,8274.2001953125,2799.949951171875,321.1499938964844,15776.9501953125,3335.5,2412.800048828125,14028.849609375,17360.099609375,1876.5,3452.35009765625
2020-01-22,12106.900390625,30701.091796875,16334.5498046875,31153.150390625,8169.14990234375,8256.650390625,2756.75,320.8500061035156,15534.599609375,3321.64990234375,2410.0,13989.5498046875,17280.75,1909.0,3410.800048828125
2020-01-23,12180.349609375,31003.689453125,16474.400390625,31226.900390625,8241.75,8300.2001953125,2769.25,327.6499938964844,15704.849609375,3366.89990234375,2437.89990234375,14052.7001953125,17406.599609375,1871.8499755859375,3440.949951171875
2020-01-24,12248.25,31241.38671875,16472.75,31474.900390625,8274.849609375,8294.0498046875,2796.199951171875,328.6499938964844,15674.650390625,3385.949951171875,2446.300048828125,14189.349609375,17505.44921875,1889.9000244140625,3468.300048828125
2020-01-27,12119.0,30837.041015625,16393.55078125,31149.69921875,8258.150390625,8416.349609375,2709.75,326.79998779296875,15489.25,3357.449951171875,2391.25,14083.5,17288.349609375,1882.449951171875,3427.449951171875
2020-01-28,12055.7998046875,30761.04296875,16429.75,31027.05078125,8156.0498046875,8420.25,2642.25,326.95001220703125,15363.349609375,3317.64990234375,2370.64990234375,14032.349609375,17283.400390625,1861.0,3394.199951171875
2020-01-29,12129.5,30876.640625,16479.30078125,31426.25,8220.400390625,8412.7998046875,2665.85009765625,328.5,15451.900390625,3330.39990234375,2378.14990234375,14097.0,17363.05078125,1868.050048828125,3409.25
2020-01-30,12035.7998046875,30647.044921875,16327.900390625,30936.44921875,8181.4501953125,8237.0498046875,2628.89990234375,327.1499938964844,15244.7998046875,3298.64990234375,2346.75,13907.349609375,17252.55078125,1845.0,3367.35009765625
2020-01-31,11962.099609375,30833.2421875,16144.150390625,30775.30078125,8086.5498046875,8138.60009765625,2569.0,331.04998779296875,14838.7998046875,3252.0,2366.050048828125,13760.2998046875,17219.599609375,1835.300048828125,3291.699951171875
2020-02-03,11707.900390625,30022.900390625,16059.900390625,30435.30078125,7988.35009765625,7967.5498046875,2510.949951171875,310.0,14499.75,3183.0,2221.85009765625,13958.0,16798.69921875,1779.199951171875,3232.050048828125
2020-02-04,11979.650390625,30686.341796875,16350.849609375,30744.0,8100.7998046875,8122.39990234375,2594.25,318.6000061035156,14953.7998046875,3253.75,2241.14990234375,14131.75,17202.25,1782.199951171875,3322.39990234375
2020-02-05,12089.150390625,31001.58984375,16448.55078125,30934.400390625,8131.7001953125,8125.60009765625,2665.39990234375,326.3999938964844,15099.150390625,3291.14990234375,2252.39990234375,14149.599609375,17372.69921875,1764.699951171875,3372.050048828125
2020-02-06,12137.9501953125,31303.6875,16371.150390625,30736.599609375,8142.14990234375,8227.900390625,2688.75,326.25,15228.7998046875,3317.10009765625,2316.050048828125,14172.7001953125,17511.75,1792.3499755859375,3389.449951171875
2020-02-07,12098.349609375,31201.5859375,16470.150390625,30809.5,8064.60009765625,8341.849609375,2710.800048828125,320.29998779296875,15189.9501953125,3292.800048828125,2313.199951171875,14219.9501953125,17484.599609375,1827.25,3405.199951171875
2020-02-10,12031.5,31057.7890625,16431.94921875,30528.44921875,7860.5498046875,8261.25,2628.89990234375,317.1000061035156,15025.5,3262.199951171875,2290.449951171875,14101.900390625,17447.94921875,1798.0999755859375,3356.949951171875
2020-02-11,12107.900390625,31300.236328125,16452.30078125,30414.55078125,7892.39990234375,8324.650390625,2651.75,317.79998779296875,15233.4501953125,3281.10009765625,2293.39990234375,14066.400390625,17549.94921875,1827.449951171875,3379.89990234375
2020-02-12,12201.2001953125,31492.53515625,16538.099609375,30986.25,7933.7998046875,8265.0498046875,2668.25,315.20001220703125,15234.2001953125,3290.14990234375,2249.25,14174.0498046875,17657.19921875,1824.199951171875,3378.25
2020-02-13,12174.650390625,31229.88671875,16673.05078125,31039.30078125,7914.89990234375,8335.7001953125,2651.60009765625,313.79998779296875,15191.25,3281.85009765625,2256.300048828125,14251.349609375,17584.900390625,1834.8499755859375,3360.699951171875
2020-02-14,12113.4501953125,30834.443359375,16642.75,30646.75,7822.2001953125,8331.7001953125,2613.60009765625,310.29998779296875,15048.650390625,3279.89990234375,2211.199951171875,14076.9501953125,17479.849609375,1832.5,3342.5
2020-02-17,12045.7998046875,30680.341796875,16647.69921875,30481.05078125,7770.5,8204.849609375,2586.699951171875,305.70001220703125,14816.4501953125,3247.550048828125,2145.64990234375,14057.900390625,17387.44921875,1812.25,3300.14990234375
2020-02-18,11992.5,30562.14453125,16748.75,30360.599609375,7692.2998046875,8198.2998046875,2556.050048828125,302.8500061035156,14789.849609375,3229.699951171875,2128.199951171875,13995.2998046875,17330.150390625,1845.9000244140625,3278.550048828125
2020-02-19,12125.900390625,30837.83984375,16772.5,30835.0,7687.35009765625,8378.650390625,2591.050048828125,306.20001220703125,15057.2001953125,3271.449951171875,2147.550048828125,14171.400390625,17505.55078125,1882.0,3330.550048828125
2020-02-20,12080.849609375,30942.490234375,16649.400390625,30636.25,7697.89990234375,8364.349609375,2612.25,306.25,14987.650390625,3259.10009765625,2168.949951171875,14110.0,17483.849609375,1871.699951171875,3324.800048828125
2020-02-24,11829.400390625,30454.74609375,16461.80078125,30147.599609375,7429.10009765625,8115.5498046875,2469.60009765625,299.75,14627.4501953125,3187.85009765625,2109.199951171875,13856.5498046875,17182.55078125,1829.5999755859375,3227.64990234375
2020-02-25,11797.900390625,30432.345703125,16562.5,30173.19921875,7366.0,7938.4501953125,2470.35009765625,302.54998779296875,14455.849609375,3159.0,2109.60009765625,13828.7998046875,17207.55078125,1817.25,3208.75
2020-02-26,11678.5,30306.498046875,16332.25,29965.55078125,7207.9501953125,7839.2001953125,2430.0,297.5,14189.7001953125,3116.5,2096.60009765625,13673.150390625,17065.0,1803.9000244140625,3166.449951171875
2020-02-27,11633.2998046875,30186.6484375,16123.7998046875,29981.19921875,7178.85009765625,7885.14990234375,2410.050048828125,290.29998779296875,14069.0498046875,3102.5,2049.10009765625,13657.650390625,16980.650390625,1760.550048828125,3144.25
2020-02-28,11201.75,29146.8125,15212.9501953125,29310.25,6903.9501953125,7576.75,2246.050048828125,280.54998779296875,13651.0,3011.25,1945.5999755859375,13256.849609375,16305.849609375,1670.699951171875,3015.300048828125
2020-03-02,11132.75,28868.064453125,15427.650390625,29138.900390625,6856.89990234375,7535.10009765625,2197.60009765625,279.6499938964844,13419.0498046875,2972.35009765625,1857.5999755859375,13224.2998046875,16265.599609375,1594.699951171875,2963.85009765625
2020-03-03,11303.2998046875,29176.7109375,15723.2001953125,29406.19921875,6986.64990234375,7920.60009765625,2320.75,284.1499938964844,13863.7001953125,3044.800048828125,1881.199951171875,13467.849609375,16458.69921875,1647.6500244140625,3076.300048828125
2020-03-04,11251.0,28653.365234375,15864.2998046875,29223.75,6938.85009765625,8086.5498046875,2304.300048828125,281.04998779296875,13876.650390625,3024.64990234375,1865.9000244140625,13416.2001953125,16344.150390625,1617.6500244140625,3049.449951171875
2020-03-05,11269.0,28815.015625,15871.349609375,29530.5,6953.75,8146.0,2284.85009765625,277.8500061035156,13743.650390625,3014.699951171875,1891.9000244140625,13464.4501953125,16404.55078125,1606.300048828125,3033.14990234375
2020-03-06,10989.4501953125,27801.126953125,15663.5,28937.0,6895.0,8018.2998046875,2183.89990234375,269.75,13342.599609375,2949.550048828125,1794.800048828125,13332.0,15944.099609375,1527.1500244140625,2958.5
2020-03-09,10451.4501953125,26462.29296875,14854.900390625,28056.5,6632.14990234375,7756.4501953125,2020.050048828125,260.0,12480.2998046875,2791.64990234375,1688.3499755859375,12847.900390625,15189.2998046875,1425.5999755859375,2813.35009765625
2020-03-11,10458.400390625,26487.4921875,14681.400390625,28078.75,6568.4501953125,7623.0498046875,1986.949951171875,255.25,12398.7001953125,2787.699951171875,1635.949951171875,12802.4501953125,15156.900390625,1454.300048828125,2785.550048828125
2020-03-12,9590.150390625,23970.87109375,13384.849609375,26083.0,6033.39990234375,6942.5498046875,1800.5999755859375,230.3000030517578,11204.900390625,2561.89990234375,1420.6500244140625,11975.9501953125,13851.650390625,1304.1500244140625,2524.35009765625
2020-03-13,9955.2001953125,25166.15625,13539.099609375,26208.0,6182.0,7268.0,1903.3499755859375,235.85000610351562,11721.25,2674.89990234375,1573.25,12177.0498046875,14486.4501953125,1282.3499755859375,2625.949951171875
2020-03-16,9197.400390625,23100.8828125,12451.349609375,24707.650390625,5843.7001953125,6959.35009765625,1730.5999755859375,216.14999389648438,11017.4501953125,2499.85009765625,1497.4000244140625,11602.5498046875,13311.5,1226.050048828125,2455.199951171875
2020-03-17,8967.0498046875,22154.892578125,12099.25,24929.849609375,5803.85009765625,6979.10009765625,1710.449951171875,211.0,10960.2998046875,2469.699951171875,1490.3499755859375,11583.25,12785.7998046875,1153.1500244140625,2423.14990234375
2020-03-18,8468.7998046875,20579.9609375,11753.0,24186.5,5516.5,6705.75,1664.199951171875,197.75,10466.900390625,2335.449951171875,1480.5,11034.150390625,11940.099609375,1141.0,2338.050048828125
2020-03-19,8263.4501953125,20083.265625,11340.0,23970.75,5180.5,6655.5,1574.199951171875,191.1999969482422,10042.9501953125,2241.5,1438.8499755859375,10438.349609375,11770.099609375,1086.9000244140625,2212.550048828125
2020-03-20,8745.4501953125,20317.36328125,12363.4501953125,25931.599609375,5370.14990234375,6951.89990234375,1692.8499755859375,196.39999389648438,10910.099609375,2396.64990234375,1463.449951171875,11009.7998046875,12279.650390625,1128.949951171875,2379.89990234375
2020-03-23,7610.25,16917.453125,11179.599609375,23184.05078125,4626.5,6432.2998046875,1496.449951171875,174.10000610351562,9850.5,2107.949951171875,1277.75,9683.400390625,10603.5,1015.4000244140625,2088.39990234375
2020-03-24,7801.0498046875,17107.1015625,11865.0498046875,23935.30078125,4693.35009765625,6611.0498046875,1502.4000244140625,170.64999389648438,10024.0,2125.14990234375,1305.3499755859375,10058.599609375,10855.2998046875,1031.699951171875,2100.0
2020-03-25,8317.849609375,18480.8359375,12233.349609375,24471.69921875,4936.14990234375,6695.5498046875,1541.199951171875,175.10000610351562,10558.5,2261.699951171875,1327.550048828125,10481.7001953125,11596.2001953125,1055.449951171875,2184.39990234375
2020-03-26,8641.4501953125,19613.671875,12535.599609375,25680.099609375,5061.2998046875,6775.0,1542.949951171875,185.8000030517578,10640.7001953125,2335.199951171875,1335.1500244140625,10874.5498046875,12206.099609375,1067.5,2208.300048828125
2020-03-27,8660.25,19968.767578125,12569.099609375,25740.44921875,4938.7001953125,6813.0498046875,1554.8499755859375,185.0500030517578,10626.2998046875,2315.0,1339.6500244140625,10690.9501953125,12273.900390625,1055.4000244140625,2211.89990234375
2020-03-30,8281.099609375,18782.181640625,12318.7998046875,25831.55078125,4669.14990234375,6896.0,1507.699951171875,171.60000610351562,10401.099609375,2250.699951171875,1295.449951171875,10664.25,11551.0498046875,1021.8499755859375,2162.800048828125
2020-03-31,8597.75,19143.77734375,12763.650390625,27319.19921875,4731.2998046875,7176.5,1585.9000244140625,175.5,11124.150390625,2360.5,1324.8499755859375,11069.2998046875,11876.7998046875,1039.949951171875,2295.050048828125
2020-04-01,8253.7998046875,18208.138671875,12045.849609375,26358.80078125,4657.5498046875,7026.7001953125,1553.550048828125,172.10000610351562,10771.900390625,2283.60009765625,1283.0999755859375,10791.099609375,11337.599609375,1001.25,2227.449951171875
2020-04-03,8083.7998046875,17249.099609375,11680.0498046875,26537.75,4517.75,7361.60009765625,1522.9000244140625,172.0500030517578,10888.400390625,2280.449951171875,1232.300048828125,10631.9501953125,10941.0498046875,987.2000122070312,2198.0
2020-04-07,8792.2001953125,19062.279296875,12588.9501953125,28745.30078125,4951.5498046875,8124.85009765625,1637.0,183.0,11667.75,2444.050048828125,1261.8499755859375,11465.2998046875,11841.9501953125,1045.5,2365.10009765625
2020-04-08,8748.75,18946.228515625,12491.5498046875,28839.900390625,5043.60009765625,8412.2001953125,1624.8499755859375,180.5,11685.150390625,2439.39990234375,1261.25,11592.349609375,11785.599609375,1064.25,2355.89990234375
2020-04-09,9111.900390625,19913.3671875,12728.5498046875,28953.19921875,5568.4501953125,8800.4501953125,1705.449951171875,185.75,11987.0,2520.14990234375,1302.3499755859375,11940.599609375,12351.849609375,1105.449951171875,2436.60009765625
2020-04-13,8993.849609375,19487.7734375,12603.099609375,28509.849609375,5432.10009765625,9044.349609375,1738.4000244140625,176.6999969482422,11830.650390625,2543.10009765625,1276.949951171875,11915.349609375,12115.099609375,1068.550048828125,2460.0
2020-04-15,8925.2998046875,19056.830078125,12702.599609375,29686.94921875,5333.0,9038.7998046875,1752.9000244140625,179.9499969482422,11721.900390625,2538.300048828125,1270.8499755859375,12130.650390625,11906.5,1078.5999755859375,2493.64990234375
2020-04-16,8992.7998046875,19399.775390625,12463.599609375,29512.30078125,5394.14990234375,9199.2998046875,1779.75,181.3000030517578,11978.75,2573.85009765625,1289.0,12225.650390625,11990.599609375,1106.949951171875,2536.89990234375
2020-04-17,9266.75,20681.208984375,12649.25,29202.349609375,5668.89990234375,9157.75,1816.5,187.8000030517578,12281.150390625,2624.89990234375,1315.199951171875,12271.900390625,12484.0,1144.4000244140625,2573.39990234375
2020-04-20,9261.849609375,20522.412109375,12847.650390625,28598.099609375,5591.0,9149.2001953125,1756.449951171875,188.89999389648438,12402.0498046875,2618.550048828125,1370.1500244140625,12118.2998046875,12562.2998046875,1137.949951171875,2560.300048828125
2020-04-21,8981.4501953125,19409.123046875,12408.849609375,28480.599609375,5294.0498046875,9381.650390625,1666.5999755859375,185.4499969482422,12090.5498046875,2565.25,1317.199951171875,11920.900390625,12053.0,1079.199951171875,2481.39990234375
2020-04-22,9187.2998046875,19701.62109375,12571.2998046875,29185.150390625,5426.85009765625,9377.0,1673.300048828125,184.0500030517578,12485.7998046875,2627.35009765625,1315.9000244140625,12161.75,12206.0498046875,1151.0,2528.10009765625
2020-04-23,9313.900390625,20267.712890625,13128.2001953125,28786.25,5464.75,9388.900390625,1694.75,185.4499969482422,12438.7001953125,2619.10009765625,1311.1500244140625,12174.900390625,12535.2998046875,1163.800048828125,2525.050048828125
2020-04-24,9154.400390625,19586.421875,12816.2001953125,28636.69921875,5377.25,9518.4501953125,1645.199951171875,177.6999969482422,12500.7998046875,2614.949951171875,1262.5999755859375,12074.7001953125,12117.099609375,1121.699951171875,2484.89990234375
2020-04-27,9282.2998046875,20080.916015625,13121.150390625,29052.55078125,5433.2001953125,9602.0498046875,1666.5999755859375,180.10000610351562,12581.9501953125,2635.199951171875,1267.699951171875,12339.599609375,12318.0498046875,1129.0999755859375,2516.949951171875
2020-04-28,9380.900390625,20670.859375,13133.650390625,28778.150390625,5447.10009765625,9386.2001953125,1661.6500244140625,181.5,12547.7001953125,2632.550048828125,1283.5999755859375,12254.25,12595.849609375,1134.9000244140625,2517.60009765625
2020-04-29,9553.349609375,21089.953125,13424.9501953125,28665.0,5543.75,9385.4501953125,1723.800048828125,183.14999389648438,12611.5498046875,2664.35009765625,1315.5999755859375,12311.900390625,12976.0498046875,1165.949951171875,2548.550048828125
2020-04-30,9859.900390625,21534.25,14108.400390625,28669.30078125,5901.39990234375,9327.099609375,1859.9000244140625,187.3000030517578,13154.7001953125,2753.14990234375,1326.050048828125,12524.900390625,13437.9501953125,1159.75,2679.949951171875
2020-05-04,9293.5,19743.521484375,13454.25,27599.0,5476.2001953125,9364.599609375,1713.800048828125,174.3000030517578,12726.650390625,2666.60009765625,1246.199951171875,12053.4501953125,12512.400390625,1108.550048828125,2534.10009765625
2020-05-05,9205.599609375,19271.525390625,13388.0498046875,27138.599609375,5451.89990234375,9181.5,1693.6500244140625,169.3000030517578,12897.900390625,2670.300048828125,1205.3499755859375,11845.150390625,12346.900390625,1097.25,2535.85009765625
2020-05-06,9270.900390625,19694.322265625,13394.7001953125,26630.19921875,5552.39990234375,9227.150390625,1697.949951171875,171.0,12912.400390625,2689.85009765625,1194.75,11851.7998046875,12565.75,1097.5,2545.10009765625
2020-05-07,9199.0498046875,19491.57421875,13292.7001953125,26254.55078125,5519.0,9148.099609375,1695.550048828125,170.64999389648438,12829.400390625,2677.39990234375,1195.4000244140625,11730.349609375,12397.4501953125,1097.9000244140625,2513.85009765625
2020-05-08,9251.5,19352.67578125,13403.599609375,26759.80078125,5447.75,9343.349609375,1676.550048828125,169.5500030517578,12896.7001953125,2697.85009765625,1171.9000244140625,11851.7001953125,12397.5498046875,1105.0999755859375,2510.39990234375
2020-05-11,9239.2001953125,18950.279296875,13593.5498046875,26667.80078125,5679.7001953125,9307.2998046875,1697.9000244140625,171.10000610351562,12920.150390625,2726.550048828125,1164.550048828125,11950.349609375,12304.5498046875,1134.949951171875,2528.050048828125
2020-05-12,9196.5498046875,18862.630859375,13687.75,26857.150390625,5708.9501953125,9246.650390625,1717.550048828125,172.4499969482422,12664.400390625,2700.800048828125,1166.800048828125,12017.2998046875,12347.099609375,1154.25,2523.449951171875
2020-05-13,9383.5498046875,19634.720703125,13776.9501953125,26746.5,5844.60009765625,9147.75,1760.5999755859375,178.39999389648438,12911.4501953125,2762.300048828125,1238.050048828125,12016.400390625,12644.150390625,1171.0999755859375,2587.89990234375
2020-05-14,9142.75,19068.279296875,13293.75,26933.650390625,5804.0498046875,9172.2001953125,1715.050048828125,175.1999969482422,12485.9501953125,2706.85009765625,1205.9000244140625,12041.900390625,12229.75,1158.4000244140625,2536.199951171875
2020-05-15,9136.849609375,18833.73046875,13196.349609375,26958.650390625,5745.7001953125,9093.0,1742.5999755859375,172.5,12615.4501953125,2729.0,1186.0999755859375,12079.9501953125,12161.650390625,1137.3499755859375,2555.85009765625
2020-05-18,8823.25,17572.994140625,13314.400390625,26694.650390625,5430.0498046875,9092.650390625,1673.5,163.3000030517578,12214.5498046875,2624.89990234375,1116.050048828125,11753.849609375,11641.650390625,1060.3499755859375,2453.85009765625
2020-05-19,8879.099609375,17486.046875,13446.599609375,26895.75,5486.14990234375,9084.599609375,1693.550048828125,162.14999389648438,12247.7001953125,2671.199951171875,1087.199951171875,11762.7998046875,11784.25,1081.550048828125,2472.949951171875
2020-05-20,9066.5498046875,17839.9921875,13517.400390625,27290.349609375,5603.7998046875,9456.7998046875,1711.5,165.75,12508.5,2721.550048828125,1092.449951171875,11873.349609375,12023.900390625,1107.6500244140625,2530.60009765625
2020-05-21,9106.25,17734.892578125,13647.900390625,27887.099609375,5749.89990234375,9520.5498046875,1742.9000244140625,165.5,12502.599609375,2725.449951171875,1099.6500244140625,11959.2998046875,12001.099609375,1127.1500244140625,2545.5
2020-05-22,9039.25,17278.69921875,13842.650390625,27786.099609375,5767.0,9600.650390625,1710.449951171875,163.5500030517578,12463.5498046875,2720.14990234375,1090.1500244140625,11944.4501953125,11826.9501953125,1140.1500244140625,2550.0
2020-05-26,9029.0498046875,17440.146484375,13574.9501953125,28122.30078125,5854.2998046875,9483.5,1756.3499755859375,165.5,12519.5498046875,2724.449951171875,1090.25,12013.7998046875,11746.5,1137.6500244140625,2593.75
2020-05-27,9314.9501953125,18710.333984375,13952.900390625,28222.400390625,5896.9501953125,9463.7001953125,1801.25,168.39999389648438,12715.9501953125,2759.75,1127.300048828125,12033.849609375,12290.7998046875,1137.1500244140625,2634.10009765625
2020-05-28,9490.099609375,19169.578125,14028.599609375,28451.599609375,6112.2998046875,9464.5,1844.5,172.6999969482422,12845.0,2815.10009765625,1122.949951171875,12238.900390625,12521.599609375,1178.3499755859375,2675.699951171875
2020-05-29,9580.2998046875,19297.025390625,14010.5,29296.94921875,6218.7998046875,9768.599609375,1879.8499755859375,180.10000610351562,13060.5,2845.14990234375,1129.8499755859375,12497.75,12567.349609375,1177.8499755859375,2726.89990234375
2020-06-01,9826.150390625,19959.66796875,14307.099609375,29571.30078125,6419.5,9802.099609375,1952.5,185.60000610351562,13345.599609375,2885.89990234375,1215.4000244140625,12666.75,12941.150390625,1219.3499755859375,2776.949951171875
2020-06-02,9979.099609375,20529.9609375,14422.400390625,29359.849609375,6471.2998046875,9833.599609375,1956.0999755859375,194.75,13479.900390625,2912.449951171875,1221.8499755859375,12722.349609375,13248.400390625,1259.4000244140625,2788.300048828125
2020-06-03,10061.5498046875,20940.455078125,14361.7001953125,29527.0,6498.64990234375,9864.0498046875,1952.699951171875,200.85000610351562,13519.5498046875,2922.949951171875,1284.449951171875,12795.5,13387.25,1267.25,2791.699951171875
2020-06-04,10029.099609375,20390.212890625,14627.4501953125,29621.55078125,6511.35009765625,10077.849609375,1972.9000244140625,197.35000610351562,13704.599609375,2948.800048828125,1297.9000244140625,12818.7998046875,13251.0498046875,1319.449951171875,2802.35009765625
2020-06-05,10142.150390625,21034.255859375,14627.4501953125,29542.0,6628.75,10081.2998046875,2049.699951171875,202.0,13925.400390625,3002.449951171875,1386.75,12996.25,13426.650390625,1388.9000244140625,2879.050048828125
2020-06-08,10167.4501953125,21187.103515625,14894.599609375,29502.150390625,6610.5498046875,9939.099609375,2044.8499755859375,202.64999389648438,14140.5498046875,3002.60009765625,1370.5999755859375,13036.75,13527.0498046875,1365.800048828125,2881.449951171875
2020-06-09,10046.650390625,20724.66015625,14737.849609375,29524.900390625,6577.7001953125,10122.0498046875,2022.5,202.64999389648438,13894.900390625,2959.550048828125,1347.9000244140625,12898.7998046875,13324.099609375,1320.8499755859375,2844.699951171875
2020-06-10,10116.150390625,21099.853515625,14842.0498046875,29503.19921875,6502.64990234375,10149.25,2010.800048828125,206.60000610351562,13954.2998046875,2970.199951171875,1395.050048828125,12921.650390625,13453.0498046875,1316.4000244140625,2849.0
2020-06-11,9902.0,20524.912109375,14619.4501953125,29092.44921875,6373.60009765625,9933.400390625,1954.8499755859375,202.3000030517578,13745.7001953125,2908.75,1340.8499755859375,12696.7998046875,13171.7998046875,1298.800048828125,2790.85009765625
2020-06-12,9972.900390625,20654.310546875,14402.75,29145.599609375,6559.39990234375,9982.7998046875,1966.0999755859375,204.64999389648438,13855.75,2954.199951171875,1352.050048828125,12791.25,13189.400390625,1287.550048828125,2819.75
2020-06-15,9813.7001953125,19912.66796875,14396.7001953125,28701.80078125,6443.0,9989.0498046875,1928.550048828125,198.5,13815.4501953125,2925.949951171875,1371.5,12697.650390625,12891.7001953125,1298.800048828125,2780.199951171875
2020-06-16,9914.0,20296.462890625,14450.7998046875,28575.349609375,6451.0498046875,9926.400390625,1955.9000244140625,196.85000610351562,13780.5498046875,2918.699951171875,1358.5999755859375,12663.349609375,13129.2998046875,1314.949951171875,2797.199951171875
2020-06-17,9881.150390625,20201.515625,14478.4501953125,28431.75,6503.5,9977.2001953125,1940.449951171875,198.35000610351562,13742.9501953125,2919.25,1353.0,12715.599609375,13087.650390625,1337.449951171875,2788.300048828125
2020-06-18,10091.650390625,20956.056640625,14551.25,28648.69921875,6535.89990234375,9975.2998046875,1998.6500244140625,200.14999389648438,14023.4501953125,2957.60009765625,1387.5,12761.599609375,13430.400390625,1360.6500244140625,2833.89990234375
2020-06-19,10244.400390625,21337.8515625,14499.7998046875,28709.44921875,6634.5,10002.150390625,1997.550048828125,212.9499969482422,14535.25,3038.64990234375,1418.4000244140625,12842.75,13575.75,1387.550048828125,2876.89990234375
2020-06-22,10311.2001953125,21708.09765625,14463.7001953125,28865.44921875,6729.10009765625,10218.349609375,2049.800048828125,215.0500030517578,14675.599609375,3062.300048828125,1473.5999755859375,13012.5,13690.0498046875,1417.050048828125,2912.64990234375
2020-06-23,10471.0,22264.642578125,14680.400390625,29355.19921875,6789.2001953125,10360.7998046875,2085.800048828125,221.25,14837.5498046875,3105.5,1523.9000244140625,13156.400390625,13964.349609375,1449.199951171875,2962.300048828125
2020-06-24,10305.2998046875,21426.55078125,14581.4501953125,29487.400390625,6742.7998046875,10110.5,2042.3499755859375,215.39999389648438,14603.650390625,3059.25,1496.800048828125,13065.099609375,13603.0498046875,1406.6500244140625,2902.050048828125
2020-06-25,10288.900390625,21505.900390625,14411.2001953125,30113.25,6737.85009765625,10193.150390625,2030.800048828125,213.1999969482422,14505.2001953125,3038.39990234375,1489.1500244140625,13158.0,13576.349609375,1401.0999755859375,2874.25
2020-06-26,10383.0,21591.80078125,14994.650390625,29757.05078125,6731.4501953125,10137.849609375,2043.3499755859375,211.1999969482422,14832.650390625,3078.5,1503.199951171875,13158.2001953125,13762.900390625,1402.0999755859375,2918.699951171875
2020-06-29,10312.400390625,21358.751953125,14768.0,29971.650390625,6645.85009765625,10135.900390625,1989.5,203.6999969482422,14588.5,3042.64990234375,1453.449951171875,13123.75,13652.650390625,1367.0999755859375,2865.75
2020-06-30,10302.099609375,21369.90234375,14754.2998046875,30063.25,6719.14990234375,9985.150390625,1991.3499755859375,202.64999389648438,14396.5498046875,3032.35009765625,1427.9000244140625,13226.5498046875,13659.849609375,1343.3499755859375,2860.0
2020-07-01,10430.0498046875,21977.34375,14732.150390625,30232.5,6718.60009765625,9882.849609375,1997.3499755859375,201.1999969482422,14474.349609375,3031.39990234375,1479.699951171875,13146.349609375,13889.2001953125,1367.6500244140625,2867.300048828125
2020-07-02,10551.7001953125,21952.943359375,15122.5498046875,30316.19921875,6907.10009765625,9943.650390625,2017.0,201.0500030517578,14625.2001953125,3059.5,1478.4000244140625,13198.400390625,14051.0,1373.1500244140625,2891.0
2020-07-03,10607.349609375,21852.146484375,15285.900390625,30529.099609375,6971.0498046875,9963.400390625,2008.5,203.10000610351562,14771.0498046875,3106.10009765625,1464.449951171875,13225.5498046875,14105.849609375,1370.449951171875,2904.0
2020-07-06,10763.650390625,22198.69140625,15464.9501953125,30647.650390625,7171.75,9901.25,2058.14990234375,209.1999969482422,14997.849609375,3141.14990234375,1482.9000244140625,13398.2001953125,14268.25,1376.5999755859375,2954.800048828125
2020-07-07,10799.650390625,22627.736328125,15784.9501953125,30518.19921875,7199.5498046875,9878.0,2022.5999755859375,207.75,14696.7001953125,3092.64990234375,1477.800048828125,13466.25,14466.5498046875,1390.0,2914.699951171875
